ID_Embedding,Participante,Componente_PCA1,Componente_PCA2
Embedding_3102,Analy_CH,-0.20974094918970143,-0.12813078373855114
Embedding_3103,Analy_CH,-0.04883511660909662,-0.1479380331077365
Embedding_3104,Analy_CH,-0.1650652057383331,-0.1784222589711254
Embedding_3105,Analy_CH,-0.1127266351065599,-0.2036763890503599
Embedding_3106,Analy_CH,0.38136690270846574,0.6986986968301084
Embedding_3107,Analy_CH,0.05771981660095324,-0.2734027225972676
Embedding_3108,Analy_CH,0.42262285785126064,0.7118795130954498
Embedding_3109,Analy_CH,0.05771981660095324,-0.2734027225972676
Embedding_3110,Analy_CH,0.42262285785126064,0.7118795130954498
Embedding_3111,Analy_CH,-0.08547379371516785,-0.17261536786730491
Embedding_3112,Analy_CH,-0.08547379371516785,-0.17261536786730491
Embedding_3113,Analy_CH,-0.022128624250757296,-0.23849308736271024
Embedding_3114,Analy_CH,-0.10785676005814322,-0.23836717180351696
Embedding_3115,Analy_CH,-0.06268373431782504,-0.20300695356824278
Embedding_3116,Analy_CH,-0.11061492216831555,-0.25925940759703014
Embedding_3117,Analy_CH,-0.11061492216831555,-0.25925940759703014
Embedding_3118,Analy_CH,-0.1517503052598843,-0.25968381481831115
Embedding_3119,Analy_CH,-0.12125542803970686,-0.26713605293380904
Embedding_3120,Analy_CH,-0.08666753538234857,-0.28760024406038975
Embedding_3121,Analy_CH,-0.03426542095317987,-0.21788911392148247
Embedding_3122,Analy_CH,0.0038255014354229636,-0.21134599004622534
Embedding_3123,Analy_CH,0.1174088883272664,-0.19141205851370013
Embedding_3124,Analy_CH,-0.06922788493250913,-0.22788044983258965
Embedding_3125,Analy_CH,0.1193322629524003,-0.15160160166286202
Embedding_3126,Analy_CH,0.1193322629524003,-0.15160160166286202
Embedding_3127,Analy_CH,0.14682434574797024,-0.13059499686983322
Embedding_3128,Analy_CH,0.11795686532489365,-0.1080723390705774
Embedding_3129,Analy_CH,0.11232359201399991,-0.11251467769132861
Embedding_3130,Analy_CH,0.10657743055186188,-0.16711720642619787
Embedding_3131,Analy_CH,0.11555215161359872,-0.13196537708922967
Embedding_3132,Analy_CH,0.12014997874338189,-0.16988195117637894
Embedding_3133,Analy_CH,0.14539267399907546,-0.15325145461272727
Embedding_3134,Analy_CH,0.14539267399907546,-0.15325145461272727
Embedding_3135,Analy_CH,-0.07736194918694016,-0.210412018675124
Embedding_3136,Analy_CH,0.0867204650491559,-0.23793418632425012
Embedding_3137,Analy_CH,0.1712067285269206,-0.2536802828809622
Embedding_3138,Analy_CH,0.26704995748054233,0.7652616612064369
Embedding_3139,Analy_CH,0.22580715442974925,-0.1548207802372481
Embedding_3140,Analy_CH,-0.060396377746384386,-0.20953379221819118
Embedding_3141,Analy_CH,0.05292914955691671,0.6458494419984167
Embedding_3142,Analy_CH,0.10124667359478538,-0.14372634458631156
Embedding_3143,Analy_CH,0.02977233410814773,0.6821906956057385
Embedding_3144,Analy_CH,0.05783682580911288,-0.1833237326792589
Embedding_3145,Analy_CH,0.05783682580911288,-0.1833237326792589
Embedding_3146,Analy_CH,-0.04846066735552691,-0.2244022420750159
Embedding_3147,Analy_CH,0.04579005951004361,-0.2011378387392994
Embedding_3148,Analy_CH,-0.1253557679677218,-0.2799059815860875
Embedding_3149,Analy_CH,-0.15252281001007406,-0.21415978344175296
Embedding_3150,Analy_CH,-0.18460929161858614,-0.22776211225616988
Embedding_3151,Analy_CH,-0.2069978593449393,-0.24529600547747044
Embedding_3152,Analy_CH,-0.2069978593449393,-0.24529600547747044
Embedding_3153,Analy_CH,-0.2722669623155167,-0.20184734759518985
Embedding_3154,Analy_CH,-0.2633612969373069,-0.20794828181935626
Embedding_3155,Analy_CH,-0.2594241578931005,-0.19743102072645724
Embedding_3156,Analy_CH,-0.25597684637251467,-0.22310329880247037
Embedding_3157,Analy_CH,0.18675055214814223,-0.19011161761527928
Embedding_3158,Analy_CH,0.14772378743970604,-0.1799553485489367
Embedding_3159,Analy_CH,-0.2568031859585322,-0.2059924544210912
Embedding_3160,Analy_CH,-0.2251598533883915,-0.22608593744785144
Embedding_3161,Analy_CH,-0.1494936077107249,-0.2488061657596703
Embedding_3162,Analy_CH,-0.1494936077107249,-0.2488061657596703
Embedding_3163,Analy_CH,-0.06037892765455112,-0.295268570548051
Embedding_3164,Analy_CH,-0.06650012060602638,-0.2931081661903753
Embedding_3165,Analy_CH,-0.17202795756470135,-0.22115973004142836
Embedding_3166,Analy_CH,-0.15993274533443136,-0.27101668305134463
Embedding_3167,Analy_CH,-0.12920805332146368,-0.308894147692107
Embedding_3168,Analy_CH,0.013202956014962797,-0.29489859787552153
Embedding_3169,Analy_CH,-0.06807975696589698,-0.18647789610115462
Embedding_3170,Analy_CH,0.020219890018369012,-0.28782200409569736
Embedding_3171,Analy_CH,0.020219890018369012,-0.28782200409569736
Embedding_3172,Analy_CH,0.012732740640463754,-0.2755910342253186
Embedding_3173,Analy_CH,-0.03174976052067259,-0.2948002425385061
Embedding_3174,Analy_CH,0.05072960040761021,-0.3053824162517649
Embedding_3175,Analy_CH,0.01792200182710464,-0.3132104010995538
Embedding_3176,Analy_CH,0.0022061136807984966,-0.3067347852034189
Embedding_3177,Analy_CH,-0.0013096317348511369,-0.32613832242344976
Embedding_3178,Analy_CH,0.020796720307606674,-0.3086447708147281
Embedding_3179,Analy_CH,-0.07022375490263376,-0.29063159308893105
Embedding_3180,Analy_CH,-0.06137605655009977,-0.20332523642883255
Embedding_3181,Analy_CH,-0.07022375490263376,-0.29063159308893105
Embedding_3182,Analy_CH,-0.0164109298703764,-0.2894435400183001
Embedding_3183,Analy_CH,-0.005114733390047074,-0.2884640280287234
Embedding_3184,Analy_CH,-0.024341298345511894,-0.2891106083419219
Embedding_3185,Analy_CH,-0.19656038126856867,-0.23692185728858417
Embedding_3186,Analy_CH,-0.18281266822754594,-0.24839136804296225
Embedding_3187,Analy_CH,-0.21771440816547577,-0.24913463497021837
Embedding_3188,Analy_CH,-0.25471073319760235,-0.21886024434632922
Embedding_3189,Analy_CH,-0.25471073319760235,-0.21886024434632922
Embedding_3190,Analy_CH,-0.198869034640834,-0.2473284836317513
Embedding_3191,Analy_CH,0.011978665170251972,-0.2198263842597587
Embedding_3192,Analy_CH,-0.20372082036590056,-0.25037839240413395
Embedding_3193,Analy_CH,-0.16905834466616487,-0.28505097342317975
Embedding_3194,Analy_CH,-0.19277939548632972,-0.27149104090249965
Embedding_3195,Analy_CH,-0.19277939548632972,-0.27149104090249965
Embedding_3196,Analy_CH,-0.1804066410378673,-0.24981085572271444
Embedding_3197,Analy_CH,-0.1804066410378673,-0.24981085572271444
Embedding_3198,Analy_CH,-0.16111548433212464,-0.2909591151324542
Embedding_3199,Analy_CH,-0.12451648308717993,-0.30036078973314695
Embedding_3200,Analy_CH,-0.12451648308717993,-0.30036078973314695
Embedding_3201,Analy_CH,-0.17795425102357065,-0.23967773629383982
Embedding_3202,Analy_CH,0.03356095119949037,-0.23392139874837037
Embedding_3203,Analy_CH,-0.1321253913065653,-0.25351175840025053
Embedding_3204,Analy_CH,-0.1650098793821015,-0.25997577408118866
Embedding_3205,Analy_CH,-0.12032203552028019,-0.24117426706848855
Embedding_3206,Analy_CH,-0.12032203552028019,-0.24117426706848855
Embedding_3207,Analy_CH,-0.1766410100785763,-0.2773473726460831
Embedding_3208,Analy_CH,-0.20214905769863895,-0.23320987381317504
Embedding_3209,Analy_CH,-0.20214905769863895,-0.23320987381317504
Embedding_3210,Analy_CH,-0.2082750982874777,-0.2590125034604398
Embedding_3211,Analy_CH,-0.1878704331493739,-0.23000395955818043
Embedding_3212,Analy_CH,-0.1628833860442726,-0.2363444215751589
Embedding_3213,Analy_CH,0.04202613622709643,-0.26649379488918945
Embedding_3214,Analy_CH,-0.19326798363956865,-0.22875529651245463
Embedding_3215,Analy_CH,-0.21937154185645152,-0.24392581188919715
Embedding_3216,Analy_CH,-0.19556774268993665,-0.2383484644058429
Embedding_3217,Analy_CH,-0.19990571114251093,-0.2310318177202813
Embedding_3218,Analy_CH,-0.1643937104708576,-0.2700651505689883
Embedding_3219,Analy_CH,-0.15617138301313094,-0.277758510415397
Embedding_3220,Analy_CH,-0.14698205220456506,-0.25498977416739954
Embedding_3221,Analy_CH,-0.2087210166813146,-0.2313446559415171
Embedding_3222,Analy_CH,-0.2087210166813146,-0.2313446559415171
Embedding_3223,Analy_CH,-0.19518756563780176,-0.15700105283725985
Embedding_3224,Analy_CH,0.037338674015724584,-0.2672256719146684
Embedding_3225,Analy_CH,0.3427818277592645,0.46530422215070877
Embedding_3226,Analy_CH,-0.20532821663779816,-0.1938040434034749
Embedding_3227,Analy_CH,-0.20532821663779816,-0.1938040434034749
Embedding_3228,Analy_CH,-0.2060567677174649,-0.17472848884023973
Embedding_3229,Analy_CH,-0.2146963808445399,-0.14155611367519516
Embedding_3230,Analy_CH,-0.20618105933637948,-0.1713604307203317
Embedding_3231,Analy_CH,-0.18321470367349063,-0.1840176291482445
Embedding_3232,Analy_CH,-0.18321470367349063,-0.1840176291482445
Embedding_3233,Analy_CH,-0.17282449449964515,-0.1654153387408317
Embedding_3234,Analy_CH,-0.03746622730249284,0.639510394934846
Embedding_3235,Analy_CH,-0.14473936418255473,-0.12765347646375347
Embedding_3236,Analy_CH,-0.14473936418255473,-0.12765347646375347
Embedding_3237,Analy_CH,-0.03746622730249284,0.639510394934846
Embedding_3238,Analy_CH,0.02402143923629254,-0.23256825056721386
Embedding_3239,Analy_CH,-0.13848698632055412,-0.16330655354366314
Embedding_3240,Analy_CH,0.2312341465116508,0.741035910523258
Embedding_3241,Analy_CH,0.040332805485517334,0.6255424730281001
Embedding_3242,Analy_CH,-0.13401873850495888,-0.15952252004516354
Embedding_3243,Analy_CH,-0.13401873850495888,-0.15952252004516354
Embedding_3244,Analy_CH,-0.030965150367506994,-0.1788793860558709
Embedding_3245,Analy_CH,-0.13523819621597455,-0.15816136164419003
Embedding_3246,Analy_CH,-0.11608901709471532,-0.13314582791259583
Embedding_3247,Analy_CH,-0.1606163828789312,-0.12424951014867636
Embedding_3248,Analy_CH,-0.12906717773255166,-0.13192235294699345
Embedding_3249,Analy_CH,0.2635812540634032,0.7111122244797676
Embedding_3250,Analy_CH,-0.1606647521630114,-0.11405930490690408
Embedding_3251,Analy_CH,-0.010805948071090435,-0.2394928830987637
Embedding_3252,Analy_CH,-0.1983371796850169,-0.13142845952501914
Embedding_3253,Analy_CH,-0.1983371796850169,-0.13142845952501914
Embedding_3254,Analy_CH,-0.18409687465388247,-0.13530557112232722
Embedding_3255,Analy_CH,-0.1887948180619986,-0.12949663863472788
Embedding_3256,Analy_CH,-0.19803723651111393,-0.1664704298776336
Embedding_3257,Analy_CH,-0.13968388137534882,-0.19417019981985545
Embedding_3258,Analy_CH,-0.1521109624682957,-0.19293380641398716
Embedding_3259,Analy_CH,-0.13624132145508344,-0.20925561760721895
Embedding_3260,Analy_CH,-0.17280831513139666,-0.22380074002990724
Embedding_3261,Analy_CH,-0.17280831513139666,-0.22380074002990724
Embedding_3262,Analy_CH,-0.010805948071090435,-0.2394928830987637
Embedding_3263,Analy_CH,-0.16516332383602295,-0.26999479733895604
Embedding_3264,Analy_CH,-0.18937026946696228,-0.2759453040346391
Embedding_3265,Analy_CH,-0.18937026946696228,-0.2759453040346391
Embedding_3266,Analy_CH,-0.21337442306394777,-0.27350012371057186
Embedding_3267,Analy_CH,-0.21337442306394777,-0.27350012371057186
Embedding_3268,Analy_CH,-0.18144844840308944,-0.2725090171036857
Embedding_3269,Analy_CH,-0.18144844840308944,-0.2725090171036857
Embedding_3270,Analy_CH,-0.1954786810139209,-0.2678736838289181
Embedding_3271,Analy_CH,-0.1954786810139209,-0.2678736838289181
Embedding_3272,Analy_CH,-0.20090734903882285,-0.23381894524203461
Embedding_3273,Analy_CH,-0.20090734903882285,-0.23381894524203461
Embedding_3274,Analy_CH,-0.14816541741711342,-0.29089811549066946
Embedding_3275,Analy_CH,-0.14816541741711342,-0.29089811549066946
Embedding_3276,Analy_CH,-0.13188118195074738,-0.2790037490417928
Embedding_3277,Analy_CH,-0.13188118195074738,-0.2790037490417928
Embedding_3278,Analy_CH,-0.10218096424136104,-0.3102078233627412
Embedding_3279,Analy_CH,-0.10218096424136104,-0.3102078233627412
Embedding_3280,Analy_CH,-0.07791385072444977,-0.3292454855607734
Embedding_3281,Analy_CH,0.18675055214814223,-0.19011161761527928
Embedding_3282,Analy_CH,-0.004665583593946976,-0.2649694513253511
Embedding_3283,Analy_CH,-0.0700046386625961,-0.295188514390884
Embedding_3284,Analy_CH,-0.0700046386625961,-0.295188514390884
Embedding_3285,Analy_CH,-0.0471711987473315,-0.32183412878355067
Embedding_3286,Analy_CH,-0.0471711987473315,-0.32183412878355067
Embedding_3287,Analy_CH,-0.07201667675434399,-0.33860533428719886
Embedding_3288,Analy_CH,-0.07201667675434399,-0.33860533428719886
Embedding_3289,Analy_CH,-0.015943141227513266,-0.2928791507948436
Embedding_3290,Analy_CH,-0.015943141227513266,-0.2928791507948436
Embedding_3291,Analy_CH,-0.015943141227513266,-0.2928791507948436
Embedding_3292,Analy_CH,-0.12445321199550156,-0.20014196285981073
Embedding_3293,Analy_CH,-0.12445321199550156,-0.20014196285981073
Embedding_3294,Analy_CH,0.13055766886084974,-0.14493206137365744
Embedding_3295,Analy_CH,0.13055766886084974,-0.14493206137365744
Embedding_3296,Analy_CH,0.012778965385255848,-0.15553196945891185
Embedding_3297,Analy_CH,0.012778965385255848,-0.15553196945891185
Embedding_3298,Analy_CH,0.017698343866057207,-0.19174774109170228
Embedding_3299,Analy_CH,-0.0871027080306059,-0.24736470378130104
Embedding_3300,Analy_CH,-0.030456163327148317,-0.2190112823721001
Embedding_3301,Analy_CH,-0.055203671929124676,-0.23348991144529252
Embedding_3302,Analy_CH,-0.04821863874343192,-0.24336452870175485
Embedding_3303,Analy_CH,0.028427109809864973,-0.22597834694068558
Embedding_3304,Analy_CH,0.028427109809864973,-0.22597834694068558
Embedding_3305,Analy_CH,-0.05434875519079929,-0.25160629935707146
Embedding_3306,Analy_CH,0.02405133456780108,-0.2965246997896358
Embedding_3307,Analy_CH,0.025003061107270977,-0.30093118283338527
Embedding_3308,Analy_CH,0.030648815220557644,-0.2883992009961027
Embedding_3309,Analy_CH,-0.04904781806773158,-0.2822069136786647
Embedding_3310,Analy_CH,-0.04904781806773158,-0.2822069136786647
Embedding_3311,Analy_CH,0.049058894833876945,-0.25318179383822526
Embedding_3312,Analy_CH,0.17539157071312728,0.6146223030552278
Embedding_3313,Analy_CH,0.31672898160191965,0.709154263848746
Embedding_3314,Analy_CH,0.17539157071312728,0.6146223030552278
Embedding_3315,Analy_CH,0.31672898160191965,0.709154263848746
Embedding_3316,Analy_CH,0.031852429795394,-0.2831399320096908
Embedding_3317,Analy_CH,0.031852429795394,-0.2831399320096908
Embedding_3318,Analy_CH,0.13740516975031428,0.6120108176092346
Embedding_3319,Analy_CH,0.12273298801308888,0.5929792761168633
Embedding_3320,Analy_CH,0.15680393220211614,0.5852099715474427
Embedding_3321,Analy_CH,0.07931947681617232,0.6151529521252925
Embedding_3322,Analy_CH,0.07931947681617232,0.6151529521252925
Embedding_3323,Analy_CH,0.060395023614596685,-0.23588445423500903
Embedding_3324,Analy_CH,0.06523279622527983,-0.26144051106977106
Embedding_3325,Analy_CH,0.06607484238288323,-0.27336903804546064
Embedding_3326,Analy_CH,0.058296823122652934,0.677792737003154
Embedding_3327,Analy_CH,0.04303324256189171,-0.28846946719883015
Embedding_3328,Analy_CH,0.05339141204513581,-0.2821237939261315
Embedding_3329,Analy_CH,0.009620323433130046,-0.29076767129432557
Embedding_3330,Analy_CH,0.03725241254673147,-0.2750207332157183
Embedding_3331,Analy_CH,0.03725241254673147,-0.2750207332157183
Embedding_3332,Analy_CH,0.04268434305720298,-0.27925456592028486
Embedding_3333,Analy_CH,0.03978209941486355,-0.25565871009109586
Embedding_3334,Analy_CH,-0.013743346276746879,-0.26807207860231974
Embedding_3335,Analy_CH,0.1712781958796959,-0.23304350139473662
Embedding_3336,Analy_CH,0.04197769990464649,-0.25537267054678814
Embedding_3337,Analy_CH,-0.02249991645509642,-0.2930448291572918
Embedding_3338,Analy_CH,0.03306731623863354,-0.2576585199148598
Embedding_3339,Analy_CH,0.004980411640466489,-0.2497668207727285
Embedding_3340,Analy_CH,0.004980411640466489,-0.2497668207727285
Embedding_3341,Analy_CH,0.015444962913440868,-0.2689270975181196
Embedding_3342,Analy_CH,-0.01300065119802915,-0.21380051517836807
Embedding_3343,Analy_CH,-0.050285827087836604,-0.22448744598419884
Embedding_3344,Analy_CH,-0.10442441042836807,-0.26570798222438585
Embedding_3345,Analy_CH,-0.07426199450986289,-0.18182632928220777
Embedding_3346,Analy_CH,0.006172692384774303,-0.23657029151458298
Embedding_3347,Analy_CH,0.048351739923108907,-0.23545725400373507
Embedding_3348,Analy_CH,0.027820424102969338,-0.23103290337125792
Embedding_3349,Analy_CH,0.027820424102969338,-0.23103290337125792
Embedding_3350,Analy_CH,-0.055339066296551456,-0.23995525507028348
Embedding_3351,Analy_CH,-0.0457666513508536,-0.21855870003453215
Embedding_3352,Analy_CH,-0.0457666513508536,-0.21855870003453215
Embedding_3353,Analy_CH,0.03235723768684197,-0.22359570811061635
Embedding_3354,Analy_CH,0.03235723768684197,-0.22359570811061635
Embedding_3355,Analy_CH,-0.017873130644921742,-0.28692125594159623
Embedding_3356,Analy_CH,-0.0819134825637541,-0.26380587335355377
Embedding_3357,Analy_CH,0.0023354296866110943,-0.29422858691952614
Embedding_3358,Analy_CH,-0.0819134825637541,-0.26380587335355377
Embedding_3359,Analy_CH,-0.0449849731464788,-0.3184826307310098
Embedding_3360,Analy_CH,-0.04615065546336862,-0.2802774311323557
Embedding_3361,Analy_CH,0.06627796522163376,-0.27203179015279344
Embedding_3362,Analy_CH,-0.003650604755143283,-0.20751448044274756
Embedding_3363,Analy_CH,0.035074290044005904,-0.2428493205730784
Embedding_3364,Analy_CH,-0.006250939416016434,-0.2556273125064843
Embedding_3365,Analy_CH,-0.016246449567098677,-0.2296348186793597
Embedding_3366,Analy_CH,-0.006189073399688098,-0.18425414138228524
Embedding_3367,Analy_CH,-0.013393603781823929,-0.2108634829182502
Embedding_3368,Analy_CH,0.011853312524839982,-0.2951537149943684
Embedding_3369,Analy_CH,0.018945701987519735,-0.2194144912072593
Embedding_3370,Analy_CH,0.04760361079962227,-0.2047395746900047
Embedding_3371,Analy_CH,0.04760361079962227,-0.2047395746900047
Embedding_3372,Analy_CH,-0.05709272140382882,-0.16813862163636395
Embedding_3373,Analy_CH,-0.0428097291100132,-0.1683440869266986
Embedding_3374,Analy_CH,0.035894147937526946,-0.17925390424378768
Embedding_3375,Analy_CH,0.02405342237190948,-0.2078903179036306
Embedding_3376,Analy_CH,-0.025034741969178695,-0.13686744635705345
Embedding_3377,Analy_CH,0.03026528390184474,-0.19641398882709937
Embedding_3378,Analy_CH,-0.014491348618424452,-0.1714105788320437
Embedding_3379,Analy_CH,-0.0010326695975018257,-0.24895320624309114
Embedding_3380,Analy_CH,0.09506759064975145,-0.16151323407047669
Embedding_3381,Analy_CH,0.09506759064975145,-0.16151323407047669
Embedding_3382,Analy_CH,0.07386434778741657,-0.1791524947541565
Embedding_3383,Analy_CH,0.07469388050878686,-0.2058850412525669
Embedding_3384,Analy_CH,0.12451616491699595,-0.1898652322116362
Embedding_3385,Analy_CH,0.12451616491699595,-0.1898652322116362
Embedding_3386,Analy_CH,0.1410374469518373,-0.21718211049909786
Embedding_3387,Analy_CH,0.1410374469518373,-0.21718211049909786
Embedding_3388,Analy_CH,0.16066338744387704,-0.1466647306796942
Embedding_3389,Analy_CH,0.13761376289235916,-0.12001786593712199
Embedding_3390,Analy_CH,-0.017931829021946927,-0.2729131583280482
Embedding_3391,Analy_CH,0.18139728447968578,-0.12262875265514095
Embedding_3392,Analy_CH,0.10958377454873054,-0.14944653009833336
Embedding_3393,Analy_CH,0.11013137815112807,-0.2018771963067878
Embedding_3394,Analy_CH,0.16896554655753154,-0.14048714949286367
Embedding_3395,Analy_CH,0.16896554655753154,-0.14048714949286367
Embedding_3396,Analy_CH,0.15737691448897217,-0.14588437367794088
Embedding_3397,Analy_CH,0.1748885374207339,-0.1340440203268931
Embedding_3398,Analy_CH,0.1989433851088298,-0.10842217061865839
Embedding_3399,Analy_CH,0.20725220879625406,-0.11303854734080832
Embedding_3400,Analy_CH,0.20405516645269328,-0.12054720881624409
Embedding_3401,Analy_CH,0.017381790250391473,-0.2093139683125661
Embedding_3402,Analy_CH,-0.011390059752318424,-0.21899778751702137
Embedding_3403,Analy_CH,0.181174296140519,-0.17971932842638205
Embedding_3404,Analy_CH,0.1948349542005564,-0.1957418457077451
Embedding_3405,Analy_CH,0.1948349542005564,-0.1957418457077451
Embedding_3406,Analy_CH,0.13972565671279136,-0.1924660712911368
Embedding_3407,Analy_CH,0.1716941819583952,-0.17730457733998783
Embedding_3408,Analy_CH,0.09850932826408651,-0.13879984569717257
Embedding_3409,Analy_CH,0.124652719298917,-0.12812706251530587
Embedding_3410,Analy_CH,0.12846194990880824,-0.2186350498915387
Embedding_3411,Analy_CH,0.04738663785777614,-0.28185342362670907
Embedding_3412,Analy_CH,-0.005764575134272205,0.6360805556338325
Embedding_3413,Analy_CH,0.010383798058979467,-0.24353959229492161
Embedding_3414,Analy_CH,-0.028668007626732925,-0.2536441373498892
Embedding_3415,Analy_CH,-0.0016496698248935418,-0.24750649778582512
Embedding_3416,Analy_CH,-0.0782922214180157,0.3725105505886333
Embedding_3417,Analy_CH,0.038915483146635094,-0.25001271576462125
Embedding_3418,Analy_CH,0.06706167716131922,0.6500011188298538
Embedding_3419,Analy_CH,-0.11032313453628166,0.4781325588388325
Embedding_3420,Analy_CH,0.041898496833692726,-0.258441428360382
Embedding_3421,Analy_CH,0.11682913452298761,-0.29288342642083787
Embedding_3422,Analy_CH,0.031263280444016536,0.6009803552289688
Embedding_3423,Analy_CH,0.06298182971870092,0.6884014921487367
Embedding_3424,Analy_CH,0.06298182971870092,0.6884014921487367
Embedding_3425,Analy_CH,0.02467901469494265,0.6598247380578971
Embedding_3426,Analy_CH,0.02467901469494265,0.6598247380578971
Embedding_3427,Analy_CH,-0.024665067712164673,-0.23147578610435282
Embedding_3428,Analy_CH,-0.03798211327998839,-0.1955480167489972
Embedding_3429,Analy_CH,0.2170803071564385,0.5396231476074917
Embedding_3430,Analy_CH,0.022051399320104245,-0.22875051327704787
Embedding_3431,Analy_CH,0.008435195028830025,-0.23411813258870307
Embedding_3432,Analy_CH,0.09892872981210282,-0.28760883974723117
Embedding_3433,Analy_CH,0.03453697879749984,-0.18538034621217225
Embedding_3434,Analy_CH,0.03453697879749984,-0.18538034621217225
Embedding_3435,Analy_CH,0.0012879304210278997,-0.17174882186629103
Embedding_3436,Analy_CH,0.03963536392395284,-0.16936180222752223
Embedding_3437,Analy_CH,0.004493622980527079,-0.14842231267062905
Embedding_3438,Analy_CH,0.004493622980527079,-0.14842231267062905
Embedding_3439,Analy_CH,0.046471183188087475,-0.20773059396585397
Embedding_3440,Analy_CH,0.019880799423150745,-0.24470674464502806
Embedding_3441,Analy_CH,0.09828169728008376,-0.19988695630571163
Embedding_3442,Analy_CH,0.08901422060780617,-0.22473432968089113
Embedding_3443,Analy_CH,0.03642781909447338,-0.33036012397249426
Embedding_3444,Analy_CH,0.05218148547156576,-0.24417513255296086
Embedding_3445,Analy_CH,0.08506695500568967,-0.21683074555163095
Embedding_3446,Analy_CH,0.09244723653951631,-0.25880516382398067
Embedding_3447,Analy_CH,0.08667488503879556,-0.24282071950044115
Embedding_3448,Analy_CH,0.0883235416898267,-0.24217051581906524
Embedding_3449,Analy_CH,0.0883235416898267,-0.24217051581906524
Embedding_3450,Analy_CH,0.07609167140396086,0.7620134204251905
Embedding_3451,Analy_CH,0.03498317496734622,-0.2276944741686227
Embedding_3452,Analy_CH,0.052339853595161835,-0.24325155116719366
Embedding_3453,Analy_CH,0.044312085148656734,-0.25759580561352946
Embedding_3454,Analy_CH,-0.02329156614071993,-0.24308006205964927
Embedding_3455,Analy_CH,-0.01990017262503671,-0.30007846316098774
Embedding_3456,Analy_CH,-0.022463120961893533,-0.19822883748335673
Embedding_3457,Analy_CH,0.06832194647041817,0.6132958872622083
Embedding_3458,Analy_CH,0.03605299266530781,-0.2406346341794905
Embedding_3459,Analy_CH,0.1204322575563582,0.6435536713249983
Embedding_3460,Analy_CH,0.027172568912460348,0.6596910450883975
Embedding_3461,Analy_CH,0.051596300698761206,-0.171760461491823
Embedding_3462,Analy_CH,0.052553074035428665,0.6870352023325617
Embedding_3463,Analy_CH,0.07111201083781288,0.6555678265642495
Embedding_3464,Analy_CH,0.10734658879871446,-0.20923729523439016
Embedding_3465,Analy_CH,0.10734658879871446,-0.20923729523439016
Embedding_3466,Analy_CH,0.07111201083781288,0.6555678265642495
Embedding_3467,Analy_CH,0.12409717757371429,-0.21935324357755864
Embedding_3468,Analy_CH,0.10766334782676207,-0.19380084887667876
Embedding_3469,Analy_CH,0.05216421741491477,-0.31504588255771826
Embedding_3470,Analy_CH,0.09766317922906585,-0.2469734493584127
Embedding_3471,Analy_CH,0.03988424107670252,-0.25758224997683365
Embedding_3472,Analy_CH,0.08743902988677682,-0.2855694233508458
Embedding_3473,Analy_CH,0.076784546988097,-0.28322181734028395
Embedding_3474,Analy_CH,0.08375807456289333,-0.28148955888895444
Embedding_3475,Analy_CH,0.1033232768112137,-0.3126170659667654
Embedding_3476,Analy_CH,0.1033232768112137,-0.3126170659667654
Embedding_3477,Analy_CH,0.060761885014269976,-0.21088242479351293
Embedding_3478,Analy_CH,0.006161448974709348,-0.30083309385203794
Embedding_3479,Analy_CH,-0.009986235589746054,-0.32069383874719914
Embedding_3480,Analy_CH,0.07090081826835853,-0.29982496087695854
Embedding_3481,Analy_CH,-0.07678597110659104,-0.2593713582153274
Embedding_3482,Analy_CH,-0.07678597110659104,-0.2593713582153274
Embedding_3483,Analy_CH,-0.08054090336765089,-0.25053296304076855
Embedding_3484,Analy_CH,-0.0795816094739473,-0.25921303692072273
Embedding_3485,Analy_CH,-0.0795816094739473,-0.25921303692072273
Embedding_3486,Analy_CH,-0.17624616829183481,-0.24330405747592432
Embedding_3487,Analy_CH,-0.20349389680153102,-0.25313416223964
Embedding_3488,Analy_CH,-0.20349389680153102,-0.25313416223964
Embedding_3489,Analy_CH,-0.2041187243106708,-0.21095785683043422
Embedding_3490,Analy_CH,0.21127387203677667,0.6695284127531772
Embedding_3491,Analy_CH,0.04405955026006969,-0.2631032521425495
Embedding_3492,Analy_CH,-0.1798472733183739,-0.21640910313772505
Embedding_3493,Analy_CH,-0.19086310189736588,-0.11849842335039695
Embedding_3494,Analy_CH,-0.19086310189736588,-0.11849842335039695
Embedding_3495,Analy_CH,-0.15876721822617412,-0.23615908985160838
Embedding_3496,Analy_CH,-0.11124467424414257,-0.22355719320534484
Embedding_3497,Analy_CH,-0.09131044061218817,-0.2169237381705898
Embedding_3498,Analy_CH,-0.04238330997693292,-0.2295125220668338
Embedding_3499,Analy_CH,-0.10442969128471298,-0.20032601703585262
Embedding_3500,Analy_CH,-0.03948275477400852,-0.23734871867194196
Embedding_3501,Analy_CH,-0.09104200722055221,-0.21391472736937822
Embedding_3502,Analy_CH,-0.044070433990092556,-0.24707926476208053
Embedding_3503,Analy_CH,0.12837445897287214,-0.1937491708031951
Embedding_3504,Analy_CH,0.020058457570493512,-0.23761049467949025
Embedding_3505,Analy_CH,0.2249374214014968,0.6093225471867497
Embedding_3506,Analy_CH,0.09186145136428975,0.6637449560305255
Embedding_3507,Analy_CH,0.008333729560187624,-0.2979641384070012
